X135  5  0 1 1    Free variable
X134  5  0 1 1    Free variable
X133  5  0 1 1    Free variable
X132  5  0 1 1    Free variable
X131  5  0 1 1    Free variable
X130  5  0 1 1    Free variable
X129  5  0 1 1    Free variable
X128  5  0 1 1    Free variable
X127  5  0 1 1    Free variable
X126  5  0 1 1    Free variable
X125  5  0 1 1    Free variable
X124  5  0 1 1    Free variable
X123  5  0 1 1    Free variable
X122  5  0 1 1    Free variable
X121  5  0 1 1    Free variable
X120  5  0 1 1    Free variable
X119  5  0 1 1    Free variable
X118  5  0 1 1    Free variable
X117  5  0 1 1    Free variable
X116  5  0 1 1    Free variable
X115  5  0 1 1    Free variable
X114  5  0 1 1    Free variable
X113  5  0 1 1    Free variable
X112  5  0 1 1    Free variable
X111  5  0 1 1    Free variable
X110  5  0 1 1    Free variable
X109  5  0 1 1    Free variable
X108  5  0 1 1    Free variable
X107  5  0 1 1    Free variable
X106  5  0 1 1    Free variable
X105  5  0 1 1    Free variable
X104  5  0 1 1    Free variable
X103  5  0 1 1    Free variable
X102  5  0 1 1    Free variable
X101  5  0 1 1    Free variable
X100  5  0 1 1    Free variable
X099  5  0 1 1    Free variable
X098  5  0 1 1    Free variable
X097  5  0 1 1    Free variable
X096  5  0 1 1    Free variable
X095  5  0 1 1    Free variable
X094  5  0 1 1    Free variable
X093  5  0 1 1    Free variable
X092  5  0 1 1    Free variable
X091  5  0 1 1    Free variable
X090  5  0 1 1    Free variable
X089  5  0 1 1    Free variable
X088  5  0 1 1    Free variable
X087  5  0 1 1    Free variable
X086  5  0 1 1    Free variable
X085  5  0 1 1    Free variable
X084  5  0 1 1    Free variable
X083  5  0 1 1    Free variable
X082  5  0 1 1    Free variable
X081  5  0 1 1    Free variable
X080  5  0 1 1    Free variable
X079  5  0 1 1    Free variable
X078  5  0 1 1    Free variable
X077  5  0 1 1    Free variable
X076  5  0 1 1    Free variable
X075  5  0 1 1    Free variable
X074  5  0 1 1    Free variable
X073  5  0 1 1    Free variable
X072  5  0 1 1    Free variable
X071  5  0 1 1    Free variable
X070  5  0 1 1    Free variable
X069  5  0 1 1    Free variable
X068  5  0 1 1    Free variable
X067  5  0 1 1    Free variable
X066  5  0 1 1    Free variable
X065  5  0 1 1    Free variable
X064  5  0 1 1    Free variable
X063  5  0 1 1    Free variable
X062  5  0 1 1    Free variable
X061  5  0 1 1    Free variable
X060  5  0 1 1    Free variable
X059  5  0 1 1    Free variable
X058  5  0 1 1    Free variable
X057  5  0 1 1    Free variable
X056  5  0 1 1    Free variable
X055  5  0 1 1    Free variable
X054  5  0 1 1    Free variable
X053  5  0 1 1    Free variable
X052  5  0 1 1    Free variable
X051  5  0 1 1    Free variable
X050  5  0 1 1    Free variable
X049  5  0 1 1    Free variable
X048  5  0 1 1    Free variable
X047  5  0 1 1    Free variable
X046  5  0 1 1    Free variable
X045  5  0 1 1    Free variable
X044  5  0 1 1    Free variable
X043  5  0 1 1    Free variable
X042  5  0 1 1    Free variable
X041  5  0 1 1    Free variable
X040  5  0 1 1    Free variable
X039  5  0 1 1    Free variable
X038  5  0 1 1    Free variable
X037  5  0 1 1    Free variable
X036  5  0 1 1    Free variable
X035  5  0 1 1    Free variable
X034  5  0 1 1    Free variable
X033  5  0 1 1    Free variable
X032  5  0 1 1    Free variable
X031  5  0 1 1    Free variable
X030  5  0 1 1    Free variable
X029  5  0 1 1    Free variable
X028  5  0 1 1    Free variable
X027  5  0 1 1    Free variable
X026  5  0 1 1    Free variable
X025  5  0 1 1    Free variable
X024  5  0 1 1    Free variable
X023  5  0 1 1    Free variable
X022  5  0 1 1    Free variable
X021  5  0 1 1    Free variable
X020  5  0 1 1    Free variable
X019  5  0 1 1    Free variable
X018  5  0 1 1    Free variable
X017  5  0 1 1    Free variable
X016  5  0 1 1    Free variable
X015  5  0 1 1    Free variable
X014  5  0 1 1    Free variable
X013  5  0 1 1    Free variable
X012  5  0 1 1    Free variable
X011  5  0 1 1    Free variable
X010  5  0 1 1    Free variable
X009  5  0 1 1    Free variable
X008  5  0 1 1    Free variable
X007  5  0 1 1    Free variable
X006  5  0 1 1    Free variable
X005  5  0 1 1    Free variable
X004  5  0 1 1    Free variable
X003  5  0 1 1    Free variable
X002  5  0 1 1    Free variable
X001  5  0 1 1    Free variable
BVAR 25  0 6 1    macrovariables stored as a vector
BQYA  2  2 8 2    product output parameters (in order of SYMSF)
BQY1  2  1 8 2    lagged BQRY (input-output coefficients)
BRSC  1  0 8 2    aggregate consumption parameters
BCR   3  1 8 2    consumers' expenditure parameters
BGR   4  1 8 2    parameters for government current expenditure
BKR  16  1 8 2    parameters for total investing sector
BTRY 14  1 8 2    indirect tax coefficients: industry by region
BTRC 14  1 8 2    indirect tax coefficients: consumers exp by region
BTRG 14  1 8 2    indirect tax coefficients: government exp by region
BTRK 14  1 8 2    indirect tax coefficients: investing sector by region
BTRM 14  1 8 2    indirect tax coefficients: product imports by region
BKR2  1  0 8 2    parameters for investing sector for machinery
BKR5  1  0 8 2    parameters for investing sector for non-resid build.
BSR   7  1 8 2    function for stockbuilding by sector
BQEX  2  1 8 2    parameters for exports by product (stores BQEX)
BQEM  2  1 8 2    import-output ratio parameters (stores BQEM)
BMR  11  1 8 2    import parameters (dummies)
BYRN  2  1 8 2    'normal' output parameters for industries
BPAR 47  1 8 2    parameters for regional population change
BLRP 71  1 8 2    parameters for labour participation
BJ   19  0 8 2    parameters for fuels (dummy - used for switches)
BYRE  2  1 8 2    employment parameters for industries
BYRH  2  1 8 2    hours worked parameters for industries
BPYH  2  1 8 2    mark-up price equations or profit share parameters
BPER 12  1 8 2    wage function for each employment group
BYRW  2  1 8 2    average earnings parameters for industries
BPJR 19  1 8 2    calibrated differentials for fuel prices by fuel users
BPCR  3  1 8 2    parameters for consumer prices
BPGR  4  1 8 2    parameters for government prices
BPKR 16  1 8 2    parameters for investment sector prices
BPQX  2  1 8 2    export product price parameters
BPQM  2  1 8 2    import price parameters
BRHR  5  1 8 2    parameters for receipts by sector (RHR)
BRHP  5  1 8 2    parameters for payments by sector (RHP)
BHRD  6  1 8 2    parameters for capital consumption by sector
BFR0 44  1 8 2    aggregate energy demand equations for energy users
BFRC 44  1 8 2    fuel share equation systems for coal
BFRO 44  1 8 2    fuel share equation systems for oil
BFRG 44  1 8 2    fuel share equation systems for gas
BFRE 44  1 8 2    fuel share equation systems for electricity
BFRJ 44  1 8 2    parameters for fuel use by fuel
BES  32 29 8 2    parameters for emission sources (DGXI)
BREM  1 29 8 2    parameters for environmental emissions
BQR   2  1 8 2    treatment of products by region
BYR   2  1 8 2    treatment of industries by region
BRRI  1  0 8 2    residual income
BR    1  0 8 2    region definitions
BHR   6  1 8 2    institutional sector definitions
BIR  23  1 8 2    financial institution definitions
BTR  14  0 8 2    indirect tax definitions
BQ    2  0 8 2    product definitions
BWD1 15  0 8 2    parameters for trend aggregate demand in rest of world
BWR  20  1 8 2    parameters giving extra information for value-added
BQRY  2  1 8 2    input-output coefficients
BQRC  2  1 8 2    inputs of product per unit consumers expenditure
BQRG  2  1 8 2    inputs of product per unit gov't expenditure
BQRK  2  1 8 2    inputs of product per unit TOTAL GDFCF
BQRS  2  1 8 2    inputs of product per unit stockbuilding RM
BRPT  1  0 8 2    total passenger travel
BRFT  1  0 8 2    total freight carried
BPMR 76  1 8 2    passenger travel by mode and region
BFMR 77  1 8 2    freight carried by mode and region
B63   1  0 8 2    free
BQK6  1  0 8 2    inputs of product per unit GDFCF civil engi. works
BYEM  2  1 8 2    male employment parameters for industries
BRDW  1  0 8 2    parameters for investment in dwellings
BPVR  8  1 8 2    parameters for prices of total investment asset
BQWX  2  1 8 2    destination of exports - non-EU world area shares
BQWM  2  1 8 2    source of imports - non-EU world area shares
BQZX  2  1 8 2    destination of exports - EU region shares
BQZM  2  1 8 2    source of imports - EU region shares
BQIX  2  1 8 2    parameters for exports to rest of EU by product
BQIM  2  1 8 2    rest of EU import-output ratio parameters
BSEC 93  1 8 2    expenditure shares esgs (of total per person)
BECD  3  1 8 2    Cosumer expenditure by product and decile
BFJT 44  1 8 2    Tax for DG TAXUD project
BFTB 44  1 8 2    Baseline Tax for DG TAXUD project (may be EU minimum or national rates)
BRFD  1  0 8 2    parameters for aggregated food demand
BFRF 82  1 8 2    parameters for disaggregated food demand
BFRB 44  1 8 2    fuel share equation systems for biofuels
BMU1 63  1 8 2    parameters for material equation
BMU2 63  1 8 2    parameters for material equation
BMU3 63  1 8 2    parameters for material equation
BMU4 63  1 8 2    parameters for material equation
BMU5 63  1 8 2    parameters for material equation
BMU6 63  1 8 2    parameters for material equation
BMU7 63  1 8 2    parameters for material equation
BMU8 63  1 8 2    parameters for material equation
BQ46  2  1 8 2    Converters to go from 43 industries to 69 industries
BTRA  1 38 8 2    bilateral trade data
BTAA  1 38 8 2    bilateral trade actuals
BTTC 85  1 8 2    FTT:Transport cost components matrix
BSTC 96  1 8 2    FTT:Steel cost components matrix
BMWA 54  1 8 2    FTT parameter time constant matrix
BMWF 54  1 8 2    FTT parameter policy constant matrix
BCSC 61  1 8 2    FTT parameter database for natural resources
BCET 54  1 8 2    FTT parameter technology costs
BVEH  1  0 8 2    FTT parameters Private passenger vehicles sales
BVKM  1  0 8 2    FTT Private passenger transport demand (M veh-km/y)
BHTC 80  1 8 2    FTT:Heat cost components matrix
BILR  1  0 8 2    parameters long term risk free interest rate
BSPR  1  0 8 2    parameters commercial interest rate spread
BVKR  2  1 8 2    current price investment (for debt calculation) 1970-2050
BERD  3  1 8 2    Shares of consumption expenditure by income deciles
BSRD  3  1 8 2    Shares of consumption expenditure by income deciles
BXXX  1  0 8 2    Free 3D function variable
B209  1  0 8 2    Free 3D function variable
B208  1  0 8 2    Free 3D function variable
B207  1  0 8 2    Free 3D function variable
B206  1  0 8 2    Free 3D function variable
B205  1  0 8 2    Free 3D function variable
B204  1  0 8 2    Free 3D function variable
B203  1  0 8 2    Free 3D function variable
B202  1  0 8 2    Free 3D function variable
B201  1  0 8 2    Free 3D function variable
B200  1  0 8 2    Free 3D function variable
B199  1  0 8 2    Free 3D function variable
B198  1  0 8 2    Free 3D function variable
B197  1  0 8 2    Free 3D function variable
B196  1  0 8 2    Free 3D function variable
B195  1  0 8 2    Free 3D function variable
B194  1  0 8 2    Free 3D function variable
B193  1  0 8 2    Free 3D function variable
B192  1  0 8 2    Free 3D function variable
B191  1  0 8 2    Free 3D function variable
B190  1  0 8 2    Free 3D function variable
B189  1  0 8 2    Free 3D function variable
B188  1  0 8 2    Free 3D function variable
B187  1  0 8 2    Free 3D function variable
B186  1  0 8 2    Free 3D function variable
B185  1  0 8 2    Free 3D function variable
B184  1  0 8 2    Free 3D function variable
B183  1  0 8 2    Free 3D function variable
B182  1  0 8 2    Free 3D function variable
B181  1  0 8 2    Free 3D function variable
B180  1  0 8 2    Free 3D function variable
B179  1  0 8 2    Free 3D function variable
B178  1  0 8 2    Free 3D function variable
B177  1  0 8 2    Free 3D function variable
B176  1  0 8 2    Free 3D function variable
B175  1  0 8 2    Free 3D function variable
B174  1  0 8 2    Free 3D function variable
B173  1  0 8 2    Free 3D function variable
B172  1  0 8 2    Free 3D function variable
B171  1  0 8 2    Free 3D function variable
B170  1  0 8 2    Free 3D function variable
B169  1  0 8 2    Free 3D function variable
B168  1  0 8 2    Free 3D function variable
B167  1  0 8 2    Free 3D function variable
B166  1  0 8 2    Free 3D function variable
B165  1  0 8 2    Free 3D function variable
B164  1  0 8 2    Free 3D function variable
B163  1  0 8 2    Free 3D function variable
B162  1  0 8 2    Free 3D function variable
B161  1  0 8 2    Free 3D function variable
B160  1  0 8 2    Free 3D function variable
B159  1  0 8 2    Free 3D function variable
B158  1  0 8 2    Free 3D function variable
B157  1  0 8 2    Free 3D function variable
B156  1  0 8 2    Free 3D function variable
B155  1  0 8 2    Free 3D function variable
B154  1  0 8 2    Free 3D function variable
B153  1  0 8 2    Free 3D function variable
B152  1  0 8 2    Free 3D function variable
B151  1  0 8 2    Free 3D function variable
B150  1  0 8 2    Free 3D function variable
B149  1  0 8 2    Free 3D function variable
B148  1  0 8 2    Free 3D function variable
B147  1  0 8 2    Free 3D function variable
B146  1  0 8 2    Free 3D function variable
B145  1  0 8 2    Free 3D function variable
B144  1  0 8 2    Free 3D function variable
B143  1  0 8 2    Free 3D function variable
B142  1  0 8 2    Free 3D function variable
B141  1  0 8 2    Free 3D function variable
B140  1  0 8 2    Free 3D function variable
B139  1  0 8 2    Free 3D function variable
B138  1  0 8 2    Free 3D function variable
B137  1  0 8 2    Free 3D function variable
B136  1  0 8 2    Free 3D function variable
B135  1  0 8 2    Free 3D function variable
B134  1  0 8 2    Free 3D function variable
B133  1  0 8 2    Free 3D function variable
B132  1  0 8 2    Free 3D function variable
B131  1  0 8 2    Free 3D function variable
B130  1  0 8 2    Free 3D function variable
B129  1  0 8 2    Free 3D function variable
B128  1  0 8 2    Free 3D function variable
B127  1  0 8 2    Free 3D function variable
B126  1  0 8 2    Free 3D function variable
B125  1  0 8 2    Free 3D function variable
B124  1  0 8 2    Free 3D function variable
B123  1  0 8 2    Free 3D function variable
B122  1  0 8 2    Free 3D function variable
B121  1  0 8 2    Free 3D function variable
B120  1  0 8 2    Free 3D function variable
B119  1  0 8 2    Free 3D function variable
B118  1  0 8 2    Free 3D function variable
B117  1  0 8 2    Free 3D function variable
B116  1  0 8 2    Free 3D function variable
B115  1  0 8 2    Free 3D function variable
B114  1  0 8 2    Free 3D function variable
B113  1  0 8 2    Free 3D function variable
B112  1  0 8 2    Free 3D function variable
B111  1  0 8 2    Free 3D function variable
B110  1  0 8 2    Free 3D function variable
B109  1  0 8 2    Free 3D function variable
B108  1  0 8 2    Free 3D function variable
B107  1  0 8 2    Free 3D function variable
B106  1  0 8 2    Free 3D function variable
B105  1  0 8 2    Free 3D function variable
B104  1  0 8 2    Free 3D function variable
B103  1  0 8 2    Free 3D function variable
B102  1  0 8 2    Free 3D function variable
B101  1  0 8 2    Free 3D function variable
B100  1  0 8 2    Free 3D function variable
B099  1  0 8 2    Free 3D function variable
B098  1  0 8 2    Free 3D function variable
B097  1  0 8 2    Free 3D function variable
B096  1  0 8 2    Free 3D function variable
B095  1  0 8 2    Free 3D function variable
B094  1  0 8 2    Free 3D function variable
B093  1  0 8 2    Free 3D function variable
B092  1  0 8 2    Free 3D function variable
B091  1  0 8 2    Free 3D function variable
B090  1  0 8 2    Free 3D function variable
B089  1  0 8 2    Free 3D function variable
B088  1  0 8 2    Free 3D function variable
B087  1  0 8 2    Free 3D function variable
B086  1  0 8 2    Free 3D function variable
B085  1  0 8 2    Free 3D function variable
B084  1  0 8 2    Free 3D function variable
B083  1  0 8 2    Free 3D function variable
B082  1  0 8 2    Free 3D function variable
B081  1  0 8 2    Free 3D function variable
B080  1  0 8 2    Free 3D function variable
B079  1  0 8 2    Free 3D function variable
B078  1  0 8 2    Free 3D function variable
B077  1  0 8 2    Free 3D function variable
B076  1  0 8 2    Free 3D function variable
B075  1  0 8 2    Free 3D function variable
B074  1  0 8 2    Free 3D function variable
B073  1  0 8 2    Free 3D function variable
B072  1  0 8 2    Free 3D function variable
B071  1  0 8 2    Free 3D function variable
B070  1  0 8 2    Free 3D function variable
B069  1  0 8 2    Free 3D function variable
B068  1  0 8 2    Free 3D function variable
B067  1  0 8 2    Free 3D function variable
B066  1  0 8 2    Free 3D function variable
B065  1  0 8 2    Free 3D function variable
B064  1  0 8 2    Free 3D function variable
B063  1  0 8 2    Free 3D function variable
B062  1  0 8 2    Free 3D function variable
B061  1  0 8 2    Free 3D function variable
B060  1  0 8 2    Free 3D function variable
B059  1  0 8 2    Free 3D function variable
B058  1  0 8 2    Free 3D function variable
B057  1  0 8 2    Free 3D function variable
B056  1  0 8 2    Free 3D function variable
B055  1  0 8 2    Free 3D function variable
B054  1  0 8 2    Free 3D function variable
B053  1  0 8 2    Free 3D function variable
B052  1  0 8 2    Free 3D function variable
B051  1  0 8 2    Free 3D function variable
B050  1  0 8 2    Free 3D function variable
B049  1  0 8 2    Free 3D function variable
B048  1  0 8 2    Free 3D function variable
B047  1  0 8 2    Free 3D function variable
B046  1  0 8 2    Free 3D function variable
B045  1  0 8 2    Free 3D function variable
B044  1  0 8 2    Free 3D function variable
B043  1  0 8 2    Free 3D function variable
B042  1  0 8 2    Free 3D function variable
B041  1  0 8 2    Free 3D function variable
B040  1  0 8 2    Free 3D function variable
B039  1  0 8 2    Free 3D function variable
B038  1  0 8 2    Free 3D function variable
B037  1  0 8 2    Free 3D function variable
B036  1  0 8 2    Free 3D function variable
B035  1  0 8 2    Free 3D function variable
B034  1  0 8 2    Free 3D function variable
B033  1  0 8 2    Free 3D function variable
B032  1  0 8 2    Free 3D function variable
B031  1  0 8 2    Free 3D function variable
B030  1  0 8 2    Free 3D function variable
B029  1  0 8 2    Free 3D function variable
B028  1  0 8 2    Free 3D function variable
B027  1  0 8 2    Free 3D function variable
B026  1  0 8 2    Free 3D function variable
B025  1  0 8 2    Free 3D function variable
B024  1  0 8 2    Free 3D function variable
B023  1  0 8 2    Free 3D function variable
B022  1  0 8 2    Free 3D function variable
B021  1  0 8 2    Free 3D function variable
B020  1  0 8 2    Free 3D function variable
B019  1  0 8 2    Free 3D function variable
B018  1  0 8 2    Free 3D function variable
B017  1  0 8 2    Free 3D function variable
B016  1  0 8 2    Free 3D function variable
B015  1  0 8 2    Free 3D function variable
B014  1  0 8 2    Free 3D function variable
B013  1  0 8 2    Free 3D function variable
B012  1  0 8 2    Free 3D function variable
B011  1  0 8 2    Free 3D function variable
B010  1  0 8 2    Free 3D function variable
B009  1  0 8 2    Free 3D function variable
B008  1  0 8 2    Free 3D function variable
B007  1  0 8 2    Free 3D function variable
B006  1  0 8 2    Free 3D function variable
B005  1  0 8 2    Free 3D function variable
B004  1  0 8 2    Free 3D function variable
B003  1  0 8 2    Free 3D function variable
B002  1  0 8 2    Free 3D function variable
B001  1  0 8 2    Free 3D function variable
MCC  11  3 5 3    1 parameter for direct imports by consumers
IMCC 11  3 9      identifier MCC
MGC  11  4 5 3    2 parameter for direct imports by government
IMGC 11  4 9      identifier MGC
MYC  11  2 5 3    3 parameter for direct imports by industries
IMYC 11  2 9      identifier MYC
WQMB 20  1 5 3    4 indirect tax rates on imports
IWMB 20  1 9      identifier WQMB
TYB  14  2 5 3    5 product tax rates on industries
ITYB 14  2 9      identifier TYB
TCB  14  3 5 3    6 product tax rates on consumers' exp.
ITCB 14  3 9      identifier TCB
TGB  14  4 5 3    7 product tax rates on government curr. exp.
ITGB 14  4 9      identifier TGB
YKC   2 16 6 3    8 clas. con. ind. output to inv. sector
IYKC  2 16 9      identifier YKC
TQXB 14  1 5 3    9 product tax rates on exports
ITXB 14  1 9      identifier TQXB
WYB  20  2 5 3    10 parameters for industry value-added
IWYB 20  2 9      identifier RYB
WCB  20  3 5 3    11 parameters for consumer value-added
IWCB 20  3 9      identifier WCB
WGB  20  4 5 3    12 parameters for government current value-added
IWGB 20  4 9      identifier WGB
WKB  20 16 5 3    13 parameters for value-added by investing sector
IWKB 20 16 9      identifier WKB
KVVC 16  8 6 3    14 clas. con. invest. sectors to assets (vehicles)
IKVV 16  8 9      identifiers for KVVC
WZB  20 21 5 3    15 parameters for value-added in other activities
IWZB 20 21 9      identifier WZB
QYC   2  2 6 3    16 input-output matrix
IQYC  2  2 9      identifiers for QYC
MQC  11  2 6 3    17 clas. con. products to imports
IMQC 11  2 9      identifiers for MQC
YQC   2  2 6 3    18 clas. con. product to industrial output
IYQC  2  2 9      identifiers for YQC
QCC   2  3 6 3    19 clas. con. consumers' exp. to products
IQCC  2  3 9      identifiers for QCC
QGC   2  4 6 3    20 clas. con. gov. cur. exp. to products
IQGC  2  4 9      identifiers for QGC
QSC   2  6 6 3    21 clas. con. stockbuilding to products
IQSC  2  6 9      identifiers for QSC
KVPC 16  8 6 3    22 clas. con. invest. sectors to assets (plant)
IKVP 16  8 9      identifiers for KVPC
QXC   2  9 6 3    23 clas. con. exports to products
IQXC  2  9 9      identifiers for QXC
KVBC 16  8 6 3    24 clas. con. invest. sectors to assets (buildings)
IKVB 16  8 9      identifiers for KVBC
QKVC  2 16 6 3    25 clas. con. invest. sectors to commod. (vehicles)
IQKV  2 16 9      identifiers for QKVC
EYEC 12  2 6 3    26 clas. con. industrial employment to type
IEYC 12  2 9      identifiers for EYEC
ECEC 12  3 6 3    27 clas. con. consumer employment to type
IECC 12  3 9      identifiers for ECEC
EGEC 12  4 6 3    28 clas. con. government employment to type
IEGC 12  4 9      identifiers for EGEC
DRC  13  5 6 3    29 clas. con. households to tax brackets
IDRC 13  5 9      identifiers for DRC
QKPC  2 16 6 3    30 clas. con. invest. sectors to commod. (plant)
IQKP  2 16 9      identifiers for QKPC
QKBC  2 16 6 3    31 clas. con. invest. sectors to commod. (buildings)
IQKB  2 16 9      identifiers for QKBC
UYC  18  2 6 3    32  clas. con. industries to EC urban areas
IUYC 18  2 9      identifiers for UYC
QJC   2 19 6 3    33 clas. con. products to fuels
IQJC  2 19 9      identifiers for QJC
ZCB  21  3 8 3    34 parameters for consumer other activities
IZCB 21  3 9      identifier ZCB
ZGB  21  4 8 3    35 parameters for government other activities
IZGB 21  4 9      identifier ZGB
ZKB  21 16 8 3    36 parameters for social capital other activities
IZKB 21 16 9      identifier ZKB
YSC   2  6 6 3    37 clas. con. ind. output to stockbuil. sector
IYSC  2  6 9      identifier ysc
ZXB  21 10 8 3    38 parameters for exported other activities
IZXB 21 10 9      identifier ZXB
ZYB  21  2 8 3    39 parameters for industrial other activities
IZYB 21  2 9      identifier ZYB
HRRC  6  5 6 3    40 clas. con. receipts to institutions
IHRR  6  5 9      identifiers for HRRC
RWB   5 20 6 3    41 clas. con. value-added to form of income
IRWB  5 20 9      identifier RWC
HWPC  6 20 6 3    42 clas. con. value-added to paying institutions
IHWP  6 20 9      identifier HWPC
HWRC  6 20 6 3    43 clas. con. indirect taxes to receiving inst.
IHWR  6 20 9      identifier HWRC
TKB  14 16 6 3    44 product tax rates on investing sector
ITKB 14 16 9      identifier TKB
YTCC  2 14 6 3    45 clas. con. comm. taxes on industry output
IYTC  2 14 9      identifier YTCC
CHC   3  6 6 3    46 clas. con. consumers' expenditure to sector
ICHC  3  6 9      identifier CHC
GHC   4  6 6 3    47 clas. con. government expenditure to sector
IGHC  4  6 9      identifier GHC
YHC   2  6 6 3    48 clas. con. industry investment to sector
IYHC  2  6 9      identifier YHC
KHC  16  6 6 3    49 clas. con. social investment to sector
IKHC 16  6 9      identifier KHC
HLC   6 22 6 3    50 clas. con. capital transfers to sector
IHLC  6 22 9      identifier HLC
MRC  11  5 5 3    51 parameter matrix current transfers to R.O.W
IMRC 11  5 9      identifier RMB
HISC  6 23 6 3    52 clas. con. institutions' savings to ass/liab
IHIS  6 23 9      identifier for HICS
FRC   9  5 6 3    53 clas. con. financial assets to inc/exps
IFRC  9  5 9      identifier for FRC
HIVC  6 23 6 3    54 clas. con. institutions' investment to ass/liab
IHIV  6 23 9      identifier for HICV
WQXC 15  1 6 3    55 clas. con. world areas/countries to commod. (exports)
IWQX 15  1 9      identifier for WQXC
WQMC 15  1 6 3    56 clas. con. world areas/countries to commod. (imports)
IWQM 15  1 9      identifier for WQMC
HRAC  6  5 6 3    57 clas. con. unidentified financial receipts to sectors
IHAC  6  5 9      identifier HRAC
HRLC  6  5 6 3    58 clas. con. unidentified financial outÿflows to sectors
IHRL  6  5 9      identifier HRLC
TOB  14 17 5 3    59 clas. con. product taxes to SAM categories
ITOB 14 17 9      identifier TOB
WOB  20 17 5 3    60 clas. con. factor taxes to SAM categories
IWOB 20 17 9      identifier WOB
YJC   2 19 6 3    61 clas. con. fuels to industries
IYJC  2 19 9      identifier YJC
RTI   1  0 7      titles of standard regions for E3ME4
YTI   2  0 7      titles of industries
CTI   3  0 7      titles of consumers' expenditures
GTI   4  0 7      titles of government spending
RHTI  5  0 7      titles dummy dimension (do not use)
HTI   6  0 7      titles for occupations
STI   2  0 7      titles of stockbuilding sectors
VTI   8  0 7      titles of fixed investment assets
FTI   9  0 7      titles free (do not use)
XTI  10  0 7      Global Title
MTI  11  0 7      titles of import groups
ETI  12  0 7      titles free (do not use)
TTI  14  0 7      titles of indirect taxes
WRTI 15  0 7      titles of world areas
KTI  16  0 7      titles of investing sectors
OTI  17  0 7      titles of overall sectors
UTI  18  0 7      titles free (do not use)
JTI  19  0 7      titles of fuel types
WTI  20  0 7      titles for detailed occupations
ZTI  21  0 7      titles free (do not use)
LTI  22  0 7      titles free (do not use)
ITI  23  0 7      titles of instition sectors
PTI  24  0 7      titles free (do not use)
BTI  25  0 7      titles free
NTI  26  0 7      titles free
ETTI 27  0 7      titles free
DPTI 28  0 7      titles of detailed population groups
EMTI 29  0 7      titles of environmental emissions
FATI 30  0 7      titles of financial assets
HMTI 31  0 7      titles of heavy metals (DROPS)
ESTI 32  0 7      titles of emission sources (DGXI)
HSTI 33  0 7      titles of heavy metals pollution sources (DROPS)
WTTI 34  0 7      titles of Waste Type
RETI 35  0 7      titles of E3ME regions (2nd cl)
QTI   2  0 7      titles of products
KRTI 37  0 7      titles of investment (2nd cl)
QRTI 38  0 7      titles of products (2nd cl)
YSTI 39  0 7      titles of summary of industries
CRTI 40  0 7      titles of consumers' exp. (2nd cl)
YRTI 41  0 7      titles of industries (2nd cl)
WGTI 43  0 7      titles for Waste Generators
FUTI 44  0 7      titles of fuel users
COTI 45  0 7      titles of EU member states
DCTI 46  0 7      titles free
PATI 47  0 7      titles of population by age groups
ARTI 48  0 7      titles of regional assumptions
AWTI 49  0 7      titles of world assumptions
ASTI 50  0 7      titles of special assumptions (none at present)
VMTI 52  0 7      titles of columns of validation matrix
BBTI 53  0 7      titles of dummy 71 rows
T2TI 54  0 7      titles of FTT energy technologies
C2TI 55  0 7      titles of FTT technological costs
ENTI 56  0 7      TPES Titles
QBTI 57  0 7      TPES by Fuel Titles
Y1TI 58  0 7      titles of time periods Y1 (2001-2050)
Y5TI 59  0 7      titles free
YATI 60  0 7      titles of time periods YA (2000-2020~2100)
ERTI 61  0 7      titles of FTT resources classification
MTTI 62  0 7      titles of materials
MUTI 63  0 7      titles of material users
EBTI 64  0 7      titles free
MFTI 65  0 7      Fuels used for materials submodel (coal, oil, gas)
RRTI 66  0 7      titles free
TITI 67  0 7      titles of full years 1970-2050
ECTI 68  0 7      titles free
LBTI 69  0 7      titles of FTT power load bands
AGTI 70  0 7      titles free
LGTI 71  0 7      titles of labour groups
OCTI 72  0 7      titles free
HYTI 73  0 7      titles of hydrogen technologies
SATI 74  0 7      titles free
SOTI 75  0 7      titles of EC strategic objectives
PMTI 76  0 7      titles of travel modes (passengers)
FMTI 77  0 7      titles of freight travel modes
TPTI 78  0 7      titles free
TLTI 79  0 7      titles of trip length
HTTI 80  0 7      titles heat technologies
C4TI 81  0 7      titles heat cost categories
FDTI 82  0 7      titles of disaggregated food types
MATI 83  0 7      titles of macro forecasting variables
VLTI 84  0 7      titles free
VTTI 85  0 7      titles of vehicle technologies
VYTI 86  0 7      titles of years of vehicle age
C3TI 87  0 7      titles of vehicle cost categories
XTTI 88  0 7      titles of income deciles
WDTI 89  0 7      titles for Waste Disposal
SFTI 90  0 7      titles of stochastic functions
DTTI 91  0 7      titles of diagnostic tests
CMTI 92  0 7      titles of Czech emissions
SETI 93  0 7      titles of socio-economic groups
SMTI 94  0 7      titles of FTT-Steel intermediate products for steel making
EPTI 95  0 7      titles of energy prices (from IEA)
STTI 96  0 7      titles of FTT-Steel integrated steel technologies
SSTI 97  0 7      titles of FTT-Steel individual plants
C5TI 98  0 7      titles of FTT-Steel technological Costs
XPTI 99  0 7      titles of FTT-Steel product groups
XXX1999  0 7      dummy space
XXX2999  0 7      dummy space
